"timesignature","beatdifMedian","beatdifrange","beatdif80perc","beatdifvariance","beatdifstdev","T1Median","T1min","T1max","T180perc","T1mean","T1stdev","T2min","T2max","T280perc","T2mean","T3Median","T3min","T3range","T3mean","T3variance","T3stdev","T4Median","T4range","T480perc","T4kurtosis","T580perc","T5stdev","T6min","T6range","T6variance","T7variance","T7kurtosis","T8Median","T8range","T8stdev","T8kurtosis","T9Median","T9max","T9mean","T9skewness","T9kurtosis","T10variance","T10stdev","T10skewness","T10kurtosis","T11variance","T12Median","T12kurtosis","Topclass1030"
4,-0.461683,1.904551,-0.486181,-0.179933,0.107274,0.75642,2.837468,0.34196,0.49482,0.921772,-1.941089,1.449249,-0.36709,0.685086,0.842938,0.433491,1.341089,-1.317879,0.458036,-1.333454,-1.640668,-0.46444,-1.64307,-0.807349,-0.518819,-0.260443,-1.135797,0.539241,-1.101057,-0.831783,-0.564339,0.270164,-0.240721,-0.546436,-0.110725,-0.31964,-1.133842,-1.520195,-1.135551,0.037941,-0.55599,-0.594275,-0.623625,-0.45767,-0.936762,-0.818317,-0.247284,-0.063729,0
4,-0.027401,-0.584883,-0.050216,-0.273135,-0.353826,-1.486032,-0.137561,-1.013483,-1.281833,-1.487676,0.622693,-0.802691,0.117752,-1.624935,-1.162841,0.922536,-0.538165,-0.316151,0.765394,-0.407873,-0.342044,0.454619,0.3224,0.253994,-0.325455,0.488052,-1.105618,0.489243,-0.519311,0.146551,-0.775368,0.274914,-0.001296,0.909066,-0.266218,0.380318,-1.092547,0.825931,-1.083292,0.672911,0.010404,-0.379754,-0.340745,-0.983156,-0.519014,-0.293302,-0.346821,1.797454,0
4,-0.429172,-0.516693,-0.456151,-0.275635,-0.378797,-0.616648,0.306456,-0.514718,-0.481793,-0.409066,-0.6501,0.431815,0.591286,0.196083,0.422262,-1.175233,-1.043052,1.599966,-1.011814,1.486894,1.478344,-0.632476,0.987407,0.817431,-0.432253,1.25454,1.042873,-1.825436,1.79708,-0.017731,-0.354237,-0.509114,0.725057,0.228646,0.263312,0.136449,-0.883529,-0.364862,-0.751798,0.35537,0.503889,-0.431599,-0.40721,-2.645814,1.476237,0.501218,0.239916,0.048802,0
4,-0.676254,-0.751184,-0.703291,-0.282812,-0.474873,-0.108735,1.801105,0.099493,-0.013508,0.071229,-0.65004,1.233076,2.784013,1.125108,1.165474,-1.433057,0.2774,0.976235,-0.850859,1.56865,1.544313,0.297078,-0.166859,0.405842,-0.408044,-0.469557,1.666277,-0.234857,-0.422092,0.486563,-0.093945,0.020173,-0.485025,0.320351,1.47293,-0.397289,0.038279,0.381572,-0.067606,-0.917725,0.244465,1.860089,1.87889,0.573489,-0.686217,0.618886,0.183528,0.55511,0
4,-0.995649,-0.63437,-1.013198,-0.282832,-0.47524,0.578885,-0.763845,-0.005227,0.369758,0.572187,0.348931,1.274578,0.410352,0.246379,0.314382,0.570143,1.016455,-0.637353,0.846336,-0.194941,-0.098681,-0.24131,-1.293505,-0.789182,-0.118594,0.586109,1.866116,0.127955,-0.55771,-0.462399,-0.153029,-0.589228,1.105306,-0.511933,-0.664486,0.130295,0.324399,-0.429264,0.1114,-1.676232,0.621676,-0.822901,-0.951573,-0.184569,-0.028599,-0.878222,-0.052077,0.337204,0
4,-0.493346,-0.678199,-0.52337,-0.285036,-0.525522,0.079432,1.510656,-0.321083,-0.043676,0.080603,-0.351115,-1.592874,0.514284,0.945162,0.84897,-1.304936,-1.42358,1.4253,-1.334982,-0.332382,-0.254121,-0.291244,-0.229966,-0.381295,-0.386472,-0.324065,-0.229574,-0.152643,0.20989,-0.517723,0.794555,-0.162682,1.361445,0.620122,-0.319851,0.133313,-1.489702,-0.034803,-1.309211,1.227845,-0.085379,-0.825558,-0.955575,0.671739,-0.12724,-0.469882,-0.66503,-0.208489,0
4,-0.147923,1.260829,-0.174214,-0.219063,-0.038575,0.667938,1.017464,0.111631,0.490432,0.840617,-1.523675,-1.000772,0.551813,0.162106,0.07284,-0.115769,-0.244829,0.624914,-0.107257,-0.727277,-0.737465,-1.408731,-0.705549,-0.934395,-0.426206,-0.573742,0.474231,-0.557295,-0.488795,-0.023831,-0.013092,1.160292,-0.47255,2.965045,1.139412,0.44559,0.560591,0.672402,0.455045,-0.996246,-0.38592,0.853737,0.998687,1.458201,0.641181,-0.010677,1.195575,0.112186,0
4,-0.499696,0.781203,-0.525465,-0.154083,0.189059,-0.873062,2.079543,-0.483951,-0.752313,-0.662675,-0.739424,0.256511,-0.908951,-0.077494,-0.437917,-0.846048,-0.219377,0.164769,-0.929155,0.134539,0.252754,-0.225867,-1.019155,0.616343,-0.581968,-2.015447,-1.419724,-0.20283,-0.591527,0.902077,-1.483768,-0.622995,1.012463,-1.821463,-1.631536,-0.316631,-0.465292,-0.706038,-0.483877,0.786508,0.798895,-0.667114,-0.72481,0.353797,-0.698266,-0.519784,0.458588,0.976443,0
4,-0.429127,-0.675706,-0.464584,-0.284896,-0.521408,-0.560518,-0.698548,-0.162167,-0.400513,-0.736914,1.360802,-2.15107,0.663201,-0.041049,-0.727048,-0.978502,-1.593172,1.548616,-0.698555,2.112157,1.965458,2.370199,1.383065,1.849746,-0.381203,1.045889,1.852692,-1.165253,0.389301,2.255531,1.043429,-0.460833,-1.845287,0.561964,1.38663,-0.412325,-0.275884,0.875893,-0.403467,-0.545706,0.196882,1.381019,1.476722,-1.679184,0.572924,0.810901,-0.711275,0.20641,0
4,-0.430066,-0.453971,-0.460079,-0.278646,-0.413144,0.172601,-0.600684,0.372445,0.240856,-0.069757,1.922575,0.306699,0.616964,-0.035049,-0.019679,-1.305912,-1.557346,0.93412,-1.164516,1.445946,1.445022,2.792181,0.926543,2.501426,-0.471074,0.566773,1.53798,-0.51627,1.51704,3.291759,0.636554,-0.22368,1.479238,0.672011,1.64243,-0.602138,-0.652023,0.52622,-0.386623,1.374945,-0.202839,0.962966,1.101212,0.927822,-0.451125,3.791881,-0.598328,0.126567,0
4,-0.70492,-0.739483,-0.724417,-0.283884,-0.496277,0.274229,1.072201,0.702697,0.442661,0.403103,-0.438252,0.030171,0.532555,-0.485834,-0.205448,0.467181,-0.131261,0.60583,0.597728,0.883213,0.966087,0.396451,0.04384,0.416767,-0.293475,-0.095163,0.491511,-0.400943,-0.371638,0.043178,0.272584,-0.437752,0.56464,0.371551,0.050301,-0.149607,1.669866,0.691505,1.601898,-0.333655,-0.884967,-0.257255,-0.188003,1.04262,0.095827,0.180194,-0.612081,-0.456458,0
4,-0.639851,-0.358928,-0.667412,-0.27041,-0.329169,0.048223,0.998117,0.022435,-0.010466,0.244795,-1.163238,0.696859,1.196865,0.346796,0.407613,-0.35751,0.831741,-0.514779,-0.001656,1.572952,1.547765,-0.116599,-1.335112,-0.145358,-0.582825,-0.627391,1.085858,0.186162,-1.182534,-0.590174,-0.507902,0.064057,-0.110933,-0.812904,-0.419645,-0.259104,-1.075815,-0.497754,-0.945065,1.540149,0.322842,0.245535,0.386688,-1.169946,-0.174477,-0.816555,-0.732076,0.156177,0
4,-0.430021,-0.320853,-0.46097,-0.271238,-0.336428,-0.506903,-0.767956,-0.46137,-0.243237,-0.564063,0.874109,-2.071344,-0.209794,0.175221,-0.735039,-2.032052,-1.276692,-0.316561,-2.195665,0.012232,0.125498,1.720635,0.735544,2.228116,-0.483714,-0.641306,0.047769,-0.933075,1.362149,0.818003,-0.598455,0.215455,-0.247998,3.271596,1.804866,1.369564,0.534957,0.691058,0.803285,1.548724,0.829773,0.548326,0.700804,-0.907896,0.562824,3.588973,0.804475,0.185437,0
3,0.912495,-0.184091,0.856685,-0.278269,-0.408517,0.208382,-0.767956,0.917501,0.618187,0.237724,0.807492,0.133459,-0.534822,-1.23033,-1.114263,-0.664678,-1.010302,0.893014,-0.936473,0.298814,0.418366,-1.102519,-0.105341,-0.694178,-0.467548,0.686327,-1.066945,0.601309,-0.450673,0.071935,-0.254113,-0.634209,-0.675829,-0.101026,0.452972,-0.2727,1.520415,1.114333,1.663074,0.441057,-1.161049,-0.21515,-0.136808,-0.476687,-0.400637,-0.340362,-1.905807,-0.04243,0
4,-0.693516,-0.615573,-0.718795,-0.281871,-0.458631,0.407752,-0.767956,0.903952,0.525038,0.414601,0.131401,0.544244,1.509465,0.453793,0.476662,-0.48124,-1.591062,2.384202,-0.443535,1.052137,1.114244,0.171271,2.149302,0.169978,0.077739,0.707029,1.140557,0.09794,-0.086097,0.580395,0.744654,-0.503469,-1.181869,1.244008,1.141999,-0.23171,-0.770085,0.023976,-0.935463,-1.091241,0.021292,0.759116,0.908232,0.127754,-0.392139,0.616337,-1.98033,-1.242498,0
4,-0.527512,-0.536546,-0.552196,-0.283002,-0.478391,0.15511,-0.767956,0.226231,0.20585,-0.217695,2.000044,-1.246014,0.681884,0.172411,0.108349,-0.966869,-0.60718,-0.01498,-1.139595,-0.006937,0.105226,-0.659829,0.380724,-0.411509,-0.215429,0.051013,0.08983,0.083857,1.455645,3.346615,0.404605,-0.695488,-1.118054,1.518746,1.343276,0.01669,1.212744,-0.122525,1.252222,0.012925,-0.610114,1.750034,1.788865,-3.385431,2.529576,2.786586,1.476652,-0.211438,0
4,-0.429619,-0.819757,-0.461563,-0.284964,-0.523387,0.228502,-0.767956,0.006628,0.038103,0.356143,-0.326168,0.534153,-0.626441,0.346976,0.369907,-0.094299,0.909218,1.173632,-0.070154,-0.002632,0.109787,-0.695874,-1.238448,-0.986143,-0.41522,0.13701,0.553538,0.194046,-0.525344,-0.530653,-0.604898,0.996428,-0.681107,-0.613442,-0.619735,-0.472154,0.322927,0.014712,0.313342,-0.569613,0.087892,-0.630682,-0.673844,-0.586729,-0.186275,-0.368201,-1.232169,-0.652478,0
4,-0.249752,1.488798,-0.27967,-0.089148,0.364527,-2.621205,-0.674525,-3.476256,-2.98299,-2.664745,0.467186,-0.226973,3.132595,0.467663,0.550858,0.581698,-0.734022,0.092834,0.378813,0.027483,0.141561,-0.638908,0.82042,-0.144498,-0.215889,0.037183,1.566644,-0.699864,0.552897,-0.330058,1.642216,0.340945,-0.134443,-0.352777,-0.342057,0.225763,-0.609992,1.707046,-0.324149,1.704755,0.738748,0.175576,0.311048,0.448162,-0.190961,-0.075787,2.028146,0.675256,0
4,-0.674375,-0.603776,-0.689568,-0.274768,-0.369837,0.12333,1.748626,0.480271,0.206099,0.034822,-0.062051,0.740122,0.873401,1.844121,1.820154,-0.168626,-1.637109,1.625633,-0.349287,0.498116,0.611919,0.312768,1.597349,0.790621,-0.061496,1.188391,0.936462,1.020017,-0.831487,-0.040536,0.177575,-0.624901,-0.651039,1.659116,0.314289,1.661206,-0.261695,0.482072,-0.108689,1.240132,-0.13041,-0.355226,-0.309689,0.544468,-0.03872,0.314309,0.69342,-0.830307,0
4,-0.428143,-0.439777,-0.458089,-0.279979,-0.430507,0.927668,2.503165,0.769311,0.967693,1.037134,-1.016662,0.683616,-1.138558,0.249537,0.452452,0.189974,-0.281666,-0.660163,-0.146233,-0.018891,0.092537,-0.427723,-1.118113,-0.608641,-0.424672,0.441776,0.003605,1.034263,-1.066357,-0.833748,-0.128615,0.926072,-1.374113,-0.63783,-0.232113,-0.667646,-1.108476,-0.869597,-0.896364,0.590491,-0.356875,-0.71333,-0.790537,-0.703065,-0.63392,-0.587171,-0.280549,1.757066,0
1,-0.368754,-0.273955,-0.349316,-0.237232,-0.121017,-1.564454,-0.767956,-0.492701,-0.841073,-2.766729,6.199857,-0.492992,1.879232,2.902604,1.232734,2.839033,0.570758,1.874206,3.374402,3.80439,3.126882,1.36456,0.443918,1.705827,-0.428696,3.07911,3.62974,1.565987,0.281321,0.096165,4.556714,-0.289397,-0.75084,1.92634,0.85409,0.37899,-0.375607,0.17003,-1.020983,-1.977397,-0.357337,0.263431,0.40584,1.626298,1.449635,0.46264,1.219729,-1.152339,0
4,-0.336644,-0.528202,-0.367352,-0.262614,-0.268472,0.034391,-0.767311,0.138164,0.011126,0.051311,0.076125,0.031096,-0.690785,-0.35918,0.05264,-0.200208,-0.599465,0.09004,-0.15106,-0.169534,-0.070561,-0.216114,-0.459719,-0.462306,-0.267416,1.337277,-0.594718,0.645216,-0.936711,-0.374898,-0.613544,-0.58068,0.220776,0.362325,-0.617696,0.824274,-1.117311,-0.699265,-1.138398,0.328851,-0.285765,-0.65741,-0.711163,0.441887,-0.303923,-0.747306,-0.774882,-0.712012,0
4,-0.344247,1.585471,-0.357086,0.805416,1.67594,1.113548,-0.767956,1.168436,1.299148,1.127565,0.861899,2.171024,-0.970711,0.68419,1.128238,1.234408,1.134704,0.082811,1.028516,0.011877,0.125124,-0.621309,-1.701851,-0.908562,-0.479861,0.745236,-0.929829,0.341482,-1.338356,-0.780181,-0.667925,-0.900469,-0.057594,-2.191775,-1.576715,-0.63355,-0.075566,-1.226937,-0.106446,-0.631231,0.057734,-1.168298,-1.520324,0.685406,-0.993302,-0.946774,0.556062,0.121527,0
4,0.430763,-0.418294,0.378102,-0.278348,-0.409477,-3.511053,-0.767956,-4.168373,-3.965288,-3.405079,-0.290763,0.722004,0.045095,-0.628213,-0.724055,-1.066103,-0.086556,-0.541093,-0.825017,1.019145,1.085624,-0.351037,-0.511814,-0.392437,-0.361666,-2.551593,0.076952,0.652583,-0.712493,0.07881,-1.099035,-0.139179,-0.071748,0.379198,1.180293,-0.462166,-0.777983,-1.392478,-0.947701,-0.787563,-1.032355,0.460392,0.611665,0.785826,-0.105022,0.164416,1.033978,-0.519722,0
4,-0.427338,-0.669472,-0.449272,-0.278957,-0.417057,0.31927,-0.767956,-0.066197,0.082782,0.37338,-0.706344,0.205133,0.291064,-0.777985,-0.396111,0.345227,0.241728,1.852675,0.402768,-0.506182,-0.459498,-1.177614,0.916809,-1.12359,0.914757,-0.71069,-0.349434,0.381963,-0.933084,-0.601917,0.258381,-0.473559,0.133611,0.571124,-0.113703,0.208641,0.781589,0.087867,0.70357,-0.985275,-0.179592,-0.266758,-0.199647,1.277454,0.894727,-0.593561,-0.277024,-0.492999,0
4,-0.492988,-0.034574,-0.526775,-0.276603,-0.389248,-0.566691,-0.767472,-0.375843,-0.533902,-0.458293,-0.502407,-0.647569,-0.145895,-0.891337,-0.655974,-1.105199,-1.302935,-0.065967,-1.400791,-0.647171,-0.634369,1.299996,-0.78202,1.423918,-0.555658,0.076488,1.039031,-0.539243,-0.13782,0.362363,0.530707,-0.073023,-2.769961,-0.734293,-0.18259,-0.497258,-1.232629,-0.585987,-1.034824,0.852568,-0.512845,0.596116,0.748584,0.304513,0.900425,-0.096952,2.276044,0.764702,0
4,0.517298,-0.376575,0.462938,-0.279951,-0.430122,-2.712659,-0.762716,-3.330042,-2.94589,-2.610797,-0.554903,0.279453,-0.445788,-0.251183,-0.039364,-1.214563,-0.239026,-0.705878,-1.205474,-0.492052,-0.442401,-1.104887,-1.17309,-0.547634,-0.550653,0.112804,-0.487032,0.441992,-0.2447,-0.507315,0.076058,-0.205992,-0.653118,0.29394,0.206438,-0.242526,-0.35071,1.523424,-0.243613,0.611295,0.575308,-0.447916,-0.428367,-0.186654,-0.10252,-0.541517,0.092243,0.472085,0
4,-0.425728,0.001775,-0.453183,-0.271586,-0.339529,0.481144,-0.767956,0.519788,0.44296,0.53025,-0.296877,-0.246926,0.510218,0.587743,0.721823,0.155816,0.48383,1.173869,0.35403,0.347789,0.466645,0.192828,-1.084715,0.207894,-0.516445,-0.019091,0.32122,-0.012766,-0.239767,-0.55625,0.520616,-0.248919,-1.042404,-0.890004,-0.395872,-0.561491,1.5593,0.072789,1.554438,-0.904457,0.397905,-0.158209,-0.068566,-0.844337,-0.617669,-0.536865,0.298538,-0.404185,0
4,-0.461326,-0.617011,-0.493951,-0.284053,-0.500064,-0.427223,1.720975,-0.455442,-0.361418,-0.277299,-0.745628,0.488181,0.728269,0.488125,0.218693,-0.616662,-0.818577,0.08401,-0.686419,-0.407212,-0.341266,0.611735,-0.727652,0.471411,-0.48432,-0.191816,1.330619,-0.020731,-0.398406,0.214153,-0.277329,-0.53564,-0.169629,0.109396,0.990089,-0.401105,-0.946643,-0.717027,-0.964527,-0.389067,-0.748338,1.079618,1.208584,1.054022,-0.40504,0.235332,-0.110613,-1.081564,0
4,1.620513,2.327976,1.557547,-0.165801,0.153079,-0.086557,-0.165453,0.247965,0.117339,0.042143,0.169399,0.509604,1.61366,0.158748,0.330144,-2.425044,-1.002346,0.950016,-1.385164,3.173361,2.716055,1.316252,-0.858955,1.241757,-0.536248,-0.803962,-0.516285,-0.249076,1.024655,1.832102,-0.310724,0.792192,0.350165,0.689574,0.657413,-0.604377,-0.799132,-0.047709,-1.182921,-1.610149,-0.096101,1.464548,1.548845,1.278589,-0.523063,0.96366,2.449331,0.980514,0
4,-0.007679,-0.84498,-0.051962,-0.285451,-0.539158,-2.826977,-0.767956,-3.149392,-3.063423,-2.649198,-0.883179,0.800426,0.596224,0.120466,0.388075,-0.656402,0.089257,-0.463966,-0.741404,-0.352172,-0.276988,-0.070305,-1.033179,-0.30042,-0.473262,-0.697348,-0.227972,0.974832,-0.469389,-0.092404,0.981816,-1.126546,0.783434,-0.631205,-0.26218,-0.529166,1.261334,2.358921,1.438532,1.280713,-0.198701,0.221332,0.36066,0.741903,-1.207543,-0.294716,2.057543,0.518063,0
4,-0.646917,-0.233291,-0.670118,-0.268077,-0.309693,-0.563947,-0.42535,-0.267171,-0.335738,-0.613664,0.771745,0.363762,-1.045968,-1.092836,-0.73191,0.401753,-0.058532,1.138352,0.528722,0.773287,0.867429,0.113598,-0.549226,-0.169046,-0.355833,2.624957,2.064759,0.236676,-0.061445,-0.72172,0.634085,-1.023081,-0.409535,-0.420472,-0.658853,0.02079,-0.550961,-0.364287,-0.589009,-0.168867,-0.965399,-0.145738,-0.053767,-0.268615,-0.31054,-0.622979,-1.506025,0.079268,0
4,-0.493167,-0.511227,-0.52372,-0.281041,-0.44567,0.42307,-0.767956,0.781167,0.380878,0.484303,-0.389983,0.615095,-0.327651,0.589032,0.490317,-0.350776,-0.199375,-0.200364,-0.530551,0.323359,0.442623,0.670645,-1.08028,0.265281,-0.505755,0.152415,-0.976179,-0.878728,0.434676,-0.023141,0.176185,2.436242,-1.590507,-0.243931,0.04631,-0.571726,0.743507,0.409556,0.816565,0.319647,-0.492565,0.346171,0.493389,-0.563356,-0.330868,0.321879,0.131267,3.079024,0
4,1.275091,-0.411389,1.268941,-0.228862,-0.081421,0.754591,-0.764248,0.506804,0.53197,0.833661,-0.542798,-0.400086,-0.447104,-0.608943,-0.551379,0.092829,-1.201215,-0.86037,-0.250041,-1.203217,-1.423243,-1.587263,0.365996,-1.36588,0.072242,-0.491017,-0.247648,0.323756,1.492351,-0.630824,-0.515827,0.243864,-1.183149,0.118244,0.793577,-0.486694,1.690681,0.129459,1.674246,-0.190169,-1.000547,0.799441,0.946973,-0.107416,-0.756738,-0.565851,-0.146629,-0.531033,0
4,-0.461013,-0.625835,-0.486845,-0.282263,-0.465161,0.031418,2.0319,-0.098658,-0.063672,0.171845,-1.162398,0.585063,-0.616466,-0.261076,-0.667159,-0.294796,0.281027,0.445497,-0.362776,-1.042847,-1.175723,-1.246666,-1.137087,-0.337956,-0.555856,-1.032192,-1.225498,0.131163,-0.865594,-0.474568,-0.462817,-0.511484,-0.609935,-0.285237,0.129745,-0.234991,0.762581,-0.58554,0.794535,0.651597,-0.310292,-0.039471,0.070285,-0.380804,-0.808015,0.293245,-0.137088,-0.023139,0
4,-0.428769,-0.750992,-0.461563,-0.284885,-0.521095,-0.183727,1.016175,0.592048,0.314856,-0.016919,0.125031,-1.026651,0.818522,0.051357,0.027737,-1.135824,-1.572402,1.29136,-1.102349,2.311036,2.112738,0.752243,1.118586,0.904606,-0.371799,-0.141146,-0.150266,-2.694498,1.210595,1.497032,1.250083,-0.747516,-0.886946,1.292339,1.501586,-0.232199,-1.028831,-0.726674,-1.099348,-0.257101,-0.552946,1.452981,1.538911,-0.078215,-0.833305,0.750009,0.898167,-0.452696,0
4,-0.392903,1.380232,-0.422891,-0.011397,0.53977,-0.689468,-0.767956,-0.247976,-0.518295,-1.038353,1.733777,-1.33511,2.481042,1.098136,0.43555,-2.233057,-2.863797,2.246553,-2.33642,3.004277,2.601868,0.788359,1.31921,1.796984,-0.369267,1.0985,2.020497,-2.150077,2.002836,2.511461,0.085326,1.6686,2.619667,1.452251,2.820734,-0.371571,2.021108,4.467693,1.915196,0.861956,1.846928,4.505793,3.744143,0.407418,-0.620255,2.059256,-0.470426,1.562894,0
4,-0.462399,-0.755404,-0.49011,-0.283933,-0.497369,0.082633,-0.767956,0.369905,0.082384,0.13365,0.238538,1.677944,2.564743,2.208971,2.275061,-1.351976,-0.168099,-0.225779,-1.37888,0.049212,0.16435,1.089199,-0.719457,1.084179,-0.552733,-1.043703,0.181819,0.326148,0.725513,1.300515,-0.075243,0.404162,-0.506376,-0.643877,-0.222359,-0.483154,0.602756,1.027569,0.650955,0.866302,-0.189568,0.587606,0.740108,-0.28635,-1.048551,0.815976,1.21844,-0.498572,0
4,-0.493704,-0.433447,-0.52014,-0.27823,-0.408042,0.211011,-0.767956,0.480271,0.304334,0.126589,0.558971,1.172974,1.958094,0.982509,1.022387,-0.916315,-1.159564,1.183246,-0.946764,0.98705,1.057637,-0.217386,0.446967,-0.316948,-0.310326,0.211593,0.556881,0.746651,-0.223215,-0.536081,0.432712,-0.767082,-0.921892,-0.029552,0.469982,-0.436481,0.529937,1.157906,0.668066,0.597966,-0.511906,0.041928,0.162957,-0.45566,-0.131305,-0.017478,0.166509,0.178326,0
4,-1.04028,-0.682611,-1.056306,-0.282896,-0.476417,0.539217,0.969661,0.379502,0.495767,0.531029,-0.120848,-1.672233,-1.076617,-0.430298,-0.488659,0.212343,1.318473,-1.375607,0.451804,-0.587649,-0.559567,-0.347645,-0.522797,-0.549417,-0.291964,0.674632,-0.042992,0.81595,0.556125,-0.632802,-0.365751,-0.415734,-0.277427,0.109062,-0.360123,0.851822,-0.880919,-1.353569,-0.901126,0.181014,-0.974368,-0.84098,-0.978901,0.258393,-0.318847,-0.688267,-0.666406,0.692746,0
4,-0.362851,2.998647,-0.393838,-0.144887,0.216189,-2.127811,0.014072,-3.129351,-2.449929,-2.165914,-0.476201,-0.166985,-1.114526,-0.30764,-0.377899,0.744309,1.24082,-0.595648,0.736115,-0.463312,-0.407852,1.627093,-1.037693,0.966446,-0.473403,0.54933,-0.603246,0.060531,-0.478058,0.501368,-0.710506,-0.53132,-1.036327,-0.740563,-0.257776,-0.116053,-1.680716,-1.219398,-1.797852,-0.023029,-0.666256,-0.627436,-0.669337,-1.874845,0.52541,-0.425767,-0.073996,0.066834,0
4,-0.486459,0.951149,-0.483213,-0.072112,0.405529,0.854619,-0.767875,0.998794,0.808872,0.927657,-0.30331,0.615323,2.561089,0.111146,0.353876,0.280288,-0.812093,0.368496,0.098636,-0.456103,-0.399234,-0.910735,0.877851,-0.733036,0.158261,-0.023339,-0.24201,-1.125641,1.403015,0.104106,-0.048964,1.81818,0.218297,0.848307,0.334041,0.149437,0.656232,-0.291707,0.588476,-0.457312,-0.236369,0.00152,0.117198,1.195053,1.657157,0.56091,-0.61105,0.010588,0
4,-0.429127,-0.148318,-0.462594,-0.270797,-0.33254,0.03119,-0.767956,0.167802,0.224849,-0.319892,1.855374,-1.474279,1.630828,-0.703811,-0.711826,-0.517272,-1.8289,0.738222,-0.962838,0.056927,0.172414,0.517875,1.040751,1.417573,-0.221273,0.030042,-0.442466,-0.006839,0.541072,0.581813,-0.956486,0.760756,-0.145559,1.418081,1.233494,0.076736,0.42332,1.526555,0.578915,2.039647,1.712025,-0.219428,-0.14198,-1.507428,0.118117,1.969561,-0.121272,-0.996841,0
4,-0.447552,0.43901,-0.46942,-0.221215,-0.047702,-1.190522,-0.767956,-1.018846,-1.236705,-1.320308,0.762154,-1.125115,0.751857,0.144776,0.063171,-0.098144,-1.375467,1.855532,-0.262677,1.068889,1.12872,1.897824,0.048362,2.200717,-0.449256,-0.960806,0.834083,0.773158,1.452646,1.051122,0.731696,0.538058,0.092027,1.890191,2.911381,-0.485934,2.118221,3.328588,2.028178,0.559246,0.480496,1.777194,1.811206,0.90653,-0.607803,0.902876,1.012833,0.563983,0
1,2.306082,2.442296,2.426055,4.070981,3.951589,0.747046,-0.766989,0.658945,0.870705,0.284152,2.218031,-0.716078,-0.535234,0.291821,-0.032237,0.612206,1.349529,-0.183837,0.972144,-0.07075,0.03707,0.374576,-1.214661,-0.268341,-0.323451,-0.727718,-0.573526,0.597774,-0.785834,-0.889597,-1.188968,-0.122523,-0.606097,-0.947472,-0.992396,-0.582276,0.012311,-0.485551,-0.030347,0.444789,-0.609602,-0.849576,-0.991975,-0.686376,-0.160599,-0.958464,-0.392378,1.363247,0
4,-0.551393,-0.732386,-0.577512,-0.283572,-0.489633,0.380773,-0.767956,0.482529,0.357441,0.537038,-0.770196,-1.108276,-0.477688,0.379909,0.41035,1.787904,-0.192122,1.400122,1.512958,0.799466,0.891092,1.474782,0.394552,1.429892,-0.451614,1.978987,0.999846,0.482039,-0.341629,0.20758,2.225885,-0.895841,-1.292225,-0.055607,1.143801,-0.719028,0.306396,-0.496285,0.293158,-0.511619,-0.684525,0.720341,0.870704,-1.137142,-0.230879,0.957553,2.302518,0.136432,0
4,-0.427964,-0.743991,-0.4554,-0.283752,-0.493428,0.069601,1.249388,-0.335479,-0.068409,-0.038242,0.157096,-2.679551,-0.682587,-0.084133,-0.738449,-0.20378,-0.130097,-0.877623,-0.222698,-0.705745,-0.709469,-0.519463,0.232007,-0.505735,0.31658,-1.293673,-0.44805,0.49237,0.195248,-0.235867,-0.238583,3.363024,-0.638964,-1.326988,-0.788162,-0.670639,1.797298,0.083075,1.740594,-1.270254,0.917709,-0.764287,-0.864481,-1.20107,0.253314,-0.567405,-1.123864,0.084594,0
4,-0.970561,-0.707067,-0.984914,-0.283278,-0.483704,1.580078,-0.702579,1.209082,1.433585,1.63131,-0.87072,1.456187,-0.980818,0.096819,0.41927,1.247505,1.734805,-2.311747,1.117393,-1.55926,-2.065572,-0.091473,-0.566342,-0.638457,-0.030421,-0.689523,-1.982879,0.584235,-1.287443,-0.870536,-1.157495,-0.115621,0.240288,-0.817573,-0.664277,-0.000994,-0.966989,-0.297074,-0.722513,1.79756,0.128397,-0.697807,-0.768323,1.414205,0.619363,-0.667012,-0.529306,3.294111,0
4,-0.429753,-0.587952,-0.462995,-0.284535,-0.51167,-0.381268,-0.767956,-0.475483,-0.483888,-0.436254,-0.261503,0.471811,-0.205367,0.27812,0.205677,-0.108274,-0.676371,0.811704,-0.162166,1.333877,1.352834,0.56212,-0.279071,0.829081,-0.477559,1.022501,1.193512,-0.102619,-0.562051,-0.214158,0.027525,-0.165796,0.878916,-0.649724,-0.266086,-0.419532,-0.89069,0.04621,-0.709846,0.809066,0.262563,-0.07841,0.025245,-0.113839,0.359856,-0.319411,1.738302,0.291174,0
4,-0.382886,-0.153977,-0.155009,-0.123505,0.276052,-0.235856,0.267601,0.094695,0.152245,-0.201677,0.377979,-0.577567,-0.221695,-0.286952,-0.465642,0.351453,-0.335054,1.764024,0.131716,0.440928,0.557157,1.325086,1.100744,1.445424,-0.384858,-0.352238,-0.466841,-0.396185,1.787347,1.54863,-0.11912,1.208871,-0.480067,0.678258,0.498799,-0.350042,0.214168,1.052295,0.163011,-0.656178,-0.077991,0.832008,0.978052,-0.680846,0.025394,1.086627,0.00749,1.890931,0
